Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91341.29411,91434.53667,88476.14164,79899.96471,75877.1675,75165.98698,74688.8864,74420.11919,75246.82615,76284.1943,77694.61071,79133.80017,81494.88869,83639.83358,77959.11049,..
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,652.8550322,674.2439769,638.3897501,622.8524879,624.2514807,618.2191105,609.8159924,625.1491985,620.8820896,651.9523865,655.2683508,652.1032041,642.5771609,645.3638117,675.7405261,666.7044543,689.3190168,700.5088116,692.7641719,658.9217556,612.64636,585.8482085,611.8930621,545.1312832,579.9479936,587.600309,595.5992985,555.6859802,555.2996923,555.6042976,531.8557187,515.7300171,469.4336437,457.5688608,466.383138,486.3657141,454.8332134,467.0522611,477.3187382,483.0313179,460.3452071,470.3560394,477.0975738,442.1528133,459.345311,454.5074057,466.9768354,479.1921658,480.4109001,513.9373957,531.7129958,550.0198955,575.5018888,365.1161263,364.083958,377.4229177,391.4735346,404.0024591,412.9902027,418.7216834,415.0909905,411.1463398
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,565.3521681,562.2474857,580.8336557,560.3498696,535.6873154,528.6667178,509.4767406,504.0237032,492.46398,516.1694893,514.9163288,492.1876855,486.2241427,434.914134,445.9912751,475.6348086,479.8869638,481.1436009,469.8247779,361.9581304,333.1616137,329.4529389,339.3217078,383.2500076,381.221824,451.7405325,420.7601878,398.1466497,445.2476423,452.0900977,419.4465074,440.9149348,461.2379163,376.5067803,401.3948687,393.0779446,388.4387886,396.587339,409.6053384,392.4889627,374.9696177,403.1297027,420.8159371,464.5002788,597.7003785,676.1621123,657.0847359,655.9425672,653.8711528,659.2523295,724.0305855,700.6627053,737.6126079,753.9626233,779.8466467,776.0197523,704.9600718,663.1647294,658.6888919,660.0699288,630.5691313,604.9871724
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3292.807341,3394.235391,3458.812383,3587.389455,3607.617975,3573.939916,3904.613153,3976.617998,4051.259629,4142.353805,4150.065782,4468.227944,4352.198203,4068.028317,4099.847355,3515.35575,3594.243235,3909.357484,4147.245652,4430.170746,4715.087808,4952.21979,4346.020204,4071.094591,4178.443383,4282.4924,4444.408139,4657.780194,4920.199938,5321.04284,5409.013238,5735.81855,6271.954412,6577.279343,6800.159346,7297.138663,7683.229067,8140.183548,8372.081447,8247.26949,8555.977641,8726.997296,8909.861523,9233.421622,9748.005092,10210.06032,10714.02901,11147.99357,11447.13278,11199.88017,11732.72999,12339.26109,12973.23832,13271.91485,13367.22827,13495.01061,13550.81193,13540.43867,13886.19055,13828.63436,12890.26434,14322.28938
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,238.2166313,175.0233723,163.9067543,176.4001442,203.6874744,232.606796,250.3044606,229.8758681,214.7696866,244.3635327,283.5848554,295.3796492,299.1903597,315.1291069,315.8161062,337.3435231,326.948883,346.9385432,381.0986563,404.5959179,430.8546487,447.1189967,480.310474,524.4084369,596.200056,667.1273635,716.1040751,786.8634917,861.1919655,883.7625941,905.0308586,975.4611925,1100.644172,1239.127184,1384.927711,1520.026785,1653.430868,1787.763819,1909.618955,2038.202874,2193.892991,2359.568217,2557.887094,2797.171718,3061.827764,3390.71017,3800.759082,4319.023769,4711.635127,5128.895068,5647.058752,6152.686005,6591.650851,7056.410627,7532.771996,8016.431435,8516.513699,9053.212733,9619.192484,10155.49294,10358.25945,11188.30254
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1906.015028,1941.345825,1983.542723,1986.325679,2045.561989,2056.950767,2102.411229,2127.78501,2192.555037,2265.399257,2345.811616,2426.455528,2553.085722,2664.601811,2756.188714,2758.450069,2825.180976,2877.597623,3052.296114,3145.666215,3202.730704,3204.639806,3165.361859,3146.616227,3183.635367,3214.608243,3332.698488,3441.505463,3510.797927,3559.632896,3639.719225,3640.455025,3714.618797,3840.06784,3987.48221,4118.628027,4129.050332,4197.395312,4150.8353,3911.573386,3961.929723,3965.764058,4003.46582,4099.306376,4257.162686,4402.899082,4638.471905,4890.277607,4991.789212,4992.823174,5162.705636,5468.19554,5631.21737,5866.873788,6069.186783,6175.87603,6219.149691,6208.98702,6271.875121,6384.53577,5871.161729,6442.859196
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1288.139544,1296.702818,1340.12204,1366.515867,1384.107749,1376.294912,1362.027626,1344.338814,1340.197775,1259.671988,1285.338436,1180.772315,1244.563813,1245.406158,1146.488659,1155.110976,1109.316427,1123.377143,1108.142475,1100.697744,1189.718964,1187.826415,1186.448221,1182.884334,1177.296429,1182.208085,1184.826498,1166.018231,1183.466798,1192.739439,1208.284489,1228.284562,1236.938944,1261.433143,1257.682511,1242.585608,1254.537205,1273.134448,1290.286886,1284.352334,1253.044541,1255.238193
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1257.062745,1092.745173,1291.101518,1323.7084,1257.639197,1236.101935,1283.48666,1235.115472,1252.16168,1330.567332,1290.74529,1331.458324,1298.286318,1367.096785,1372.456612,1268.701159,1167.851396,1143.317906,1051.534737,1026.955526,1021.812222,1019.474946,990.0234576,979.7314371,1008.601341,987.4944067,1007.026332,1006.265069,982.4829853,940.4489869,849.5525858,749.926643,645.5536464,537.277226,497.8893141,485.4170566,467.1798557,430.1735347,413.5363279,386.656207,350.8708332,334.1200443,334.0156878,341.9906653,353.7318996,363.6675479,370.8858346,381.4555677,392.0747166,390.1121089,404.1516141,417.7570285,432.6784074,453.9989387,480.7661915,497.3170391,492.8027749,494.7812485,506.9582737,512.5863194,505.348339,517.926786
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1231.57792,1302.61475,1336.908073,1250.980351,1265.587693,1278.007392,1261.109756,1253.199594,1312.026851,1371.937078,1418.070396,1484.388197,1565.74386,1645.348488,1723.43259,1802.789456,1766.761481,1562.312444,1614.012553,1721.553981,1967.009103,2246.990978,2697.304409,2773.421162,2882.898179,2769.239241,2508.345875,2444.85548,2420.979757,2417.090685,2375.402493,2366.459679,2362.31261,2275.264163,2091.087736,2114.041535,2142.789523,2068.898523,2084.878459,1973.033899,2062.116379,2080.324233,2114.884719,2071.669165,2080.458058,2172.316553,2269.156668,2047.468055,2103.142058,2272.044512,2422.683109,2407.893579,2579.698979,2498.954455,2602.504763,2448.523778,2129.715462,1984.698528,1841.173903,1793.028083,1639.237435,1543.016712
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3600.483025,3534.294117,3591.03285,3701.372265,3703.792106,3874.089832,4012.485434,4110.111883,4328.405329,4438.616962,4643.790564,4831.263316,5097.073346,5356.778014,5516.15961,5492.307191,5648.366731,5992.530539,6201.327896,6335.539821,6213.544962,5910.728782,5332.93004,5338.249685,5612.476253,5503.2218,5655.93881,5772.168877,5816.8823,5988.541082,6041.443913,6018.857305,6403.784665,6683.836169,6811.111868,6920.579041,6846.35762,7053.137427,7389.045113,7538.886252,7678.491551,7805.311928,7940.43018,8157.651153,8395.40107,8606.333699,9109.530305,9725.38492,10052.6829,9837.876584,10236.98032,10559.20596,10945.03501,11090.08844,11355.3311,11642.77805,12004.67131,12375.92373,12573.95585,12755.1684,12126.62595,12931.69133
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1567.761773,1662.739291,1621.002708,1785.857563,2021.583959,1886.692475,2029.785802,2048.155595,2222.523077,2342.900912,2482.27638,2601.444276,2591.398493,2620.537166,2608.979495,2696.076714,2907.58511,2981.465924,3161.069524,3095.403455,2636.919586,2612.15817,2506.525664,2308.687071,2155.537321,2164.419701,2150.603402,2064.787919,2013.614816,1999.498094,1907.532552,1840.774068,1771.774993,1707.177666,1662.913075,1723.157369,1797.438726,1910.229867,1933.073202,1901.572728,1847.86997,1765.328061,1679.406537,1566.577179,1583.112039,1565.428488,1575.142848,1557.908294,1596.255237,1616.378192,1687.216519,1558.968697,1637.392804,1769.214869,1887.16489,1972.545683,2061.215247,2157.245195,2247.776609,2327.745364,2313.793388,2414.440339
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7263.570884,7803.921968,8322.963912,8511.781858,8473.710544,8805.500395,9428.41072,9962.044867,10509.54967,10942.57241,11399.77534,11959.92321,12550.23395,12789.6358,11870.794,11748.94483,11779.52999,11546.70174,11536.86016,11543.87628,11933.37738,12441.50254,13021.67166,13519.55883,14068.04453,12984.69587,14888.33061
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,2653.733994,2830.98293,2915.9169,2965.637672,2949.166247,3185.748605,3320.793201,3575.603732,3780.915921,3795.980123,3590.404449,4275.835049,4637.756861,4868.651774,5228.349056,5276.97439,5237.406852,5060.536719,5192.094243,5174.429888,4977.777225,4413.636402,3879.664956,3286.241564,3294.79272,3360.317244,3606.817031,3690.193264,3679.667532,3891.189594,4105.879487,4222.137133,4268.917056,4419.177557,4665.386569,5182.819696,5808.349565,6235.7659,6500.652601,6601.026389,6759.342799,6942.057697,7138.368173,7317.853996,7378.696264,7694.014637,7726.495044,7863.394684,8040.987995,8031.03542,7156.106821,..
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21523.6459,22171.06571,22231.87945,21840.89105,21512.11151,21112.32202,20913.66305,21011.15689,21202.43065,20952.89973,20706.43721,20539.36008,20356.1818,19963.34534,19459.49438,19260.26985,18890.75875,18504.30567,18198.6641,17796.69962,14748.89555,..
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6172.887207,7484.309082,8707.841797,9350.336914,10196.94922,10667.09375,10755.50586,11269.02832,11800.36816,12668.61035,13126.61035,13457.58594,14252.5625,15321.61621,16305.18848,17143.27148,16828.73633,17927.28711,17622.05273,18279.74414,19452.48828,19383.93945,19615.81445,20560.85547,21348.25391,22382.39648,23017.63672,23602.53125,23929.09961,24797.91992,25629.58398,26393.67773,27154.90039,27447.24023,26181.74414,26019.76367,25466.10742,24216.5293,22682.26563,22513.7793,23408.33594,24805.20313,26013.83203,27161.4043,28211.06445,26502.84766,27714.74609
Czech Republic,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11626.62587,10300.89916,10238.24768,10233.94219,10527.87569,11219.15007,11711.31541,11663.17382,11632.6029,11805.67184,12312.49777,12734.92203,12959.81748,13428.09962,14070.28046,14978.41319,15948.74529,16739.17872,17046.88503,16160.62056,16505.9537,16761.82731,16606.99254,16593.86423,16951.37912,17829.69832,18247.01173,19139.23988,19685.49448,20202.15159,18984.6373,19608.98514
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18107.37593,19128.40442,20055.64368,20025.03675,21707.16372,22519.81153,22952.0113,24031.12742,25211.62954,26704.63322,26927.95904,27545.06692,28464.13978,29450.59708,28984.77922,28480.35548,30091.97283,30559.45588,31142.92458,32268.5203,32073.64132,31869.04223,33067.56981,33949.33142,35382.23459,36783.94104,38536.32288,38585.40285,38561.41192,38786.93095,39295.24344,39739.60985,40383.55878,40253.5399,42257.09833,43310.25009,44314.7905,45570.07982,46412.03897,47622.43908,49241.928,49469.68881,49541.85555,49599.99696,50792.00095,51835.83271,53687.44155,53935.87025,53345.35762,50457.23249,51173.46616,51644.46351,51567.04015,51831.79793,52404.76397,53254.85637,54556.06895,55735.7649,56563.48847,57553.13124,56202.16585,58585.50773
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2384.235284,2508.827199,2652.513228,2795.225675,2901.009782,2992.531344,3110.994628,3102.358706,3190.224693
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2879.561304,3147.078589,2545.990052,2873.003421,3184.299583,3329.086624,3438.391067,3613.641194,3696.979111,3995.373258,4288.118362,4664.205967,4687.545323,4962.566775,5032.666412,5122.499464,5213.117982,5198.326233,5351.285623,5530.779074,5678.962091,5927.642922,5978.873831,6134.429994,6128.665645,5940.9362,6294.757668,6460.525932,6485.116002,6774.042298,7196.356195,7705.330109,7613.167044,7661.239872,7640.340217,7554.954321,7472.563749,7819.865599,7597.288894,7792.798817,7261.413416,7501.592154,7894.30677,6566.729051,6978.368783
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1375.413648,1299.395204,1471.345939,1516.591642,1567.896631,1329.502708,1462.476139,1465.949002,1426.393763,1536.331048,1765.252026,1903.240774,2044.397819,2247.084457,2320.326437,2378.938348,2475.886689,2535.911619,2528.430335,2581.397375,2723.653053,2777.078374,2762.871879,2829.240221,2804.920099,2689.124559,2727.821612,2944.459265,2949.430087,3020.064764,2801.058429,2774.254579,3028.106038,3191.604052,3216.108928,3340.043933,3480.274229,3727.800214,3915.136129,4083.636495,4209.411868,4249.100081,4375.789832,4255.766209,4304.770081,4647.037875,5006.552377,5308.632394,5409.947949,5393.470287,5771.918418,5881.135421,5969.352761,6187.283014,6547.307977,6921.520594,7300.033285,7556.85365,7997.761109,8314.344819,7677.710372,8536.652092
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2571.352327,2627.639325,2679.496958,2658.653441,2774.380295,2783.213335,2693.91024,2736.993966,2708.653915,2753.418322,2858.267005,2951.54256,3011.918306,3335.87421,3607.025888,3893.45236,4068.912335,4024.51502,4142.735063,4186.062998,4229.857509,4353.668817,4270.138048,4149.565146,4153.107863,4210.53125,4250.287105,4136.933598,4275.896514,4216.766426,4269.782895,4350.306264,4341.280048,4327.863333,4412.902079,4414.928258,4396.221285,4491.200946,4543.999832,4243.872201,4209.344979,4299.202101,4397.423038,4440.729795,4725.232443,4892.691322,5023.291052,5048.144555,5280.71364,5224.838337,5323.737482,5654.92807,5885.099861,6084.443907,6218.239195,6124.490887,5947.00199,5981.132618,5952.218084,5853.81306,5315.516535,5464.62932
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,762.1341127,779.9913306,788.71986,848.7588182,921.7362012,941.9867201,964.0364612,946.9741081,908.3707434,933.0246064,962.1165505,978.526754,986.3395914,998.9621309,992.6994762,1057.845653,1171.7697,1248.543855,1325.188652,1352.947855,1452.59824,1521.025253,1629.897249,1669.345768,1784.663993,1838.575708,1874.671836,1894.507852,1945.308564,1989.27415,2051.612258,2028.091899,2073.940237,2090.84043,2130.67568,2185.302175,2248.59424,2324.91661,2406.045234,2501.981867,2610.476498,2651.865516,2664.642011,2699.101065,2758.566428,2830.350138,2970.944754,3126.274998,3290.94074,3381.115377,3485.282198,3472.598293,3472.148298,3468.468828,3489.864124,3562.932658,3638.894927,3712.603654,3831.199835,3964.987129,4028.42092,4085.624861
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,2635.558929,2744.860315,2814.27002,2826.717518,2847.374912,2855.329204,2889.200553,2988.849953,3057.499038,3144.513046,3162.881139,3249.976227,3397.581323,3507.105112,3297.590493,2726.990474,2529.533071,2334.490794,2337.030621,2336.09663,2319.137886,2293.210284,2320.486593,2333.79272,2325.783717,2406.048261,2409.031402,2542.903204,2654.516281,2743.373102,2839.205247,2831.387605,2891.601444,2941.940446,2981.341729,2992.900789,2999.323904,3028.546202,3059.566387,3071.545804,3140.032963,3261.763941,3308.049627,3364.100436,3280.020388,3334.932842,3447.350131,3528.867124,3591.427069,3636.010312,3705.579704,3781.378574,3846.973934,3920.526278,3993.529062,3632.453881,4004.847718
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,528.4900658,528.4512249,501.6285177,486.4504785,456.771062,485.6025485,452.5544282,455.4136399,453.3071138,434.910482,414.4522205,397.2734451,518.0430243,556.092673,626.4943156,709.8651893,1138.764602,2737.214586,3254.291359,3925.905515,4454.038164,6983.439046,8003.961751,8745.269084,11558.67538,12908.06382,13282.9425,14619.75056,16438.64142,15906.49654,13841.39643,14098.64637,14614.17693,13421.56571,12926.53354,11283.39802,9894.00626,8986.951005,8124.182862,7412.581246,6860.37407,6575.672189
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,511.5741172,585.3214379,715.9939879,741.2072147,812.6954956,877.4783755,888.4803067,876.2989831,828.4016752,869.7054873,857.4480698,796.197097,772.462386,762.3992231,731.3222095,722.3669949,637.6026669,650.1896731,653.8687849,700.9981635,..,..,..,..,..,..,..,..,..,..
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7137.530776,7601.669019,8692.296438,9157.064847,9091.333194,9960.139039,10625.57927,11417.16797,12362.24828,13282.54552,14631.38733,16155.20743,17459.09831,16607.56806,14205.39488,14585.83866,15692.78883,16257.4722,16553.38326,17096.64458,17402.03761,17945.94496,18962.4103,19677.67684,20408.43624,19767.0776,21421.14587
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,971.7299066,1073.594688,1099.487318,1164.20229,1195.041196,1320.362869,1252.667438,1225.730195,1202.387001,1199.324692,1303.810449,1444.286822,1411.483924,1379.606695,1414.449394,1418.032489,1537.997391,1703.701874,1756.641968,1922.030205,2258.337088,2235.984582,2250.277589,2266.041985,2269.52505,2329.725059,2371.464046,2399.59231,2420.606899,2456.48185,2471.558841,2477.481523,2572.177652,2662.207923,2749.300163,2902.099077,3059.609713,3175.223335,3179.064297,3205.875216,3304.439792,3356.043831,3513.376924,3623.660208,3629.799017,3680.349473,3686.215665,3724.761904,3775.039881,3833.246815,3723.296142,3958.153014
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,303.4468108,297.8602793,312.690771,294.2825785,253.2674997,269.0438917,296.6915248,288.6723423,278.2121802,276.1557708,247.5432216,218.1018345,238.0991115,237.2994458,243.598443,265.3308825,265.4683315,248.8657298,254.2475994,262.0253134,275.7222156,271.9869092,258.6288156,285.5456888,310.4826498,334.727438,362.9693134,391.2555721,414.1204941,453.2988293,489.9926725,517.513461,556.3262878,596.455128,640.5419231,682.2393577,727.8440543,757.3504167,799.7951343,826.9730532,852.006153
Faroe Islands,FRO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53310.26201,..,..,..,..,..,..
Fiji,FJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2196.92624,2197.341527,2198.678852,2260.074254,2295.413327,2168.819626,2112.190734,2337.41976,2466.990235,2477.592921,2734.098376,2861.645153,3012.266982,3293.51861,3311.803581,3264.649608,3291.555466,3423.326125,3423.689658,3766.810872,3626.322498,3762.763498,3446.492864,3226.877911,3422.905642,3213.192732,3429.104875,3188.364435,3213.725884,3444.787344,3624.710778,3494.121507,3662.086833,3688.112981,3822.311949,3868.248839,4007.61204,3878.17537,3892.199998,4202.392622,4106.966331,4174.118158,4300.641256,4339.277795,4559.281443,4570.285853,4619.734005,4534.882835,4532.013223,4425.848002,4523.866241,4626.683301,4683.226259,4901.897554,5171.527649,5390.714207,5498.661924,5759.658637,5938.427537,5869.021109,4943.769579,4708.091905
Finland,FIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11425.29343,12207.69355,12486.5232,12805.86258,13401.95664,14065.67368,14345.55906,14577.53089,14846.48724,16280.19829,17128.63075,17510.2266,18752.77916,19948.82744,20486.93864,20764.33697,20773.13091,20764.71662,21309.71272,22769.10727,23921.61452,24133.24211,24744.29678,25363.85522,26045.51387,26857.59364,27508.19999,28410.8751,29806.34333,31209.75811,31279.95197,29278.36366,28155.08956,27833.70257,28812.30362,29912.89797,30908.30031,32768.37813,34464.99088,35891.00564,37884.39132,38784.77255,39351.3904,40044.30486,41522.17508,42530.61968,44074.03092,46212.64097,46358.62041,42412.09785,43563.5722,44466.8177,43637.24867,43044.99712,42710.92129,42801.90812,43878.96673,45173.62941,45628.9257,46135.07766,45009.61528,46471.35941
France,FRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11176.41275,11579.31137,12200.16471,12779.87775,13450.61308,13938.2009,14520.90271,15101.81773,15656.83272,16644.30286,17526.4742,18312.54296,18985.76715,20033.01204,20744.7098,20416.38075,21192.45037,21826.91806,22602.29382,23308.6779,23571.76012,23708.23133,24176.31455,24343.13013,24573.93015,24832.96918,25270.01817,25769.73094,26840.04986,27854.60786,28523.57745,28663.28408,28977.26209,28670.59917,29237.70632,29746.00547,30059.69499,30653.35285,31636.56722,32551.08307,33597.36624,34015.38092,34152.36589,34190.30293,34899.87638,35213.89309,35825.74858,36468.09788,36357.32251,35131.44914,35639.80406,36245.54279,36183.48799,36205.16782,36378.61866,36652.92231,36956.7958,37694.0833,38291.86578,38912.33126,35785.96701,38210.21821
French Polynesia,PYF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19500.10086,19843.17502,20580.14268,20819.63208,21320.43944,19586.54143,..
Gabon,GAB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3386.615873,3849.281451,4091.595224,4288.135702,4420.929037,4713.318482,4837.259043,4936.921113,4956.041036,5246.45799,5588.876308,6046.378692,6609.731637,7151.713795,9789.873153,11437.92454,15187.64519,12984.86576,9636.759203,9454.207703,9461.339503,9698.276817,9161.217663,9426.677062,9869.408902,9382.887654,9056.254953,7298.944566,8010.996198,8457.9402,8655.53787,8937.133622,8429.548724,8530.816821,8617.555424,8815.228873,8905.025214,9181.826301,9267.869085,8235.89938,7888.062091,7866.613545,7662.455307,7646.877694,7507.13141,7504.259959,7091.720042,7301.228842,6845.944588,6634.718677,6863.538764,7086.387782,7181.21372,7304.779664,7350.051298,7384.700704,7313.139965,7145.117564,7019.827554,7116.081268,6818.496837,6759.864153
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,610.1520982,594.2140195,633.3494933,630.6039698,650.4179608,631.3614903,614.4853241,651.4769479,668.9185326,728.5203559,757.0840537,757.4007979,778.534761,742.997687,764.2061032,765.1821165,736.3426885,790.7255316,789.923353,752.3001588,748.0875955,729.6757304,725.309843,732.6804027,727.023647,721.6147256,720.7257765,719.0705523,698.225226,682.9385402,676.8256765,688.4447922,690.9004003,712.6728013,728.7095958,746.9612603,699.9416867,724.470294,751.3963934,711.2819446,686.1299899,686.1423797,707.7285068,732.7855425,753.1767906,671.3696372,685.464249,684.0815346,654.3509339,660.7235712,653.7329927,665.2132215,692.6320982,714.5420906,692.749167,711.0504032
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,1796.171344,1909.563435,2009.10725,2079.690101,2158.767126,2395.693638,2429.473953,2473.264368,2610.507701,2815.890727,3001.496772,3161.634331,3356.719625,3585.102725,3821.098419,3962.421628,4137.062589,4184.290111,4326.106326,4522.102147,4704.14728,4281.37404,4300.611301,4494.80885,4160.455881,3546.158025,2778.305049,1519.035322,1065.735585,969.7128847,1033.02318,1191.181062,1359.392793,1436.711916,1508.656511,1566.560257,1667.508007,1774.636442,1984.244331,2112.261319,2329.570854,2563.543091,2901.104094,2980.309535,2897.130877,3100.723427,3356.997868,3597.203764,3738.70504,3902.568799,4014.185944,4128.385603,4327.727585,4539.087522,4773.423309,4447.664251,4927.064721
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,17894.29669,18421.04218,19121.49789,19972.02541,20141.93948,20041.94799,21124.2557,21880.80763,22558.71479,23484.59919,23766.10765,23855.52586,23783.94549,24221.34037,24991.33368,25630.333,26204.58958,26531.22971,27407.52007,28256.10622,29485.70997,30766.92896,31121.07057,30615.14021,31238.87906,31628.15981,31790.86686,32313.29707,32959.07357,33559.39937,34490.07577,35011.06846,34883.05807,34619.66407,35034.08061,35310.47047,36699.44678,37842.35779,38278.31301,36190.39289,37760.91363,39977.34171,40069.35396,40135.01583,40851.16173,41103.25644,41682.03224,42639.55441,42973.28996,43329.05069,41315.31357,42526.55369
